2012-12-27;170.254;
2012-12-28;135.928;
2012-12-29;155.309;
2012-12-30;148.280;
2012-12-31;146.003;
2013-01-01;159.073;
2013-01-02;138.036;
2013-01-03;183.741;
2013-01-04;169.372;
2013-01-05;168.457;
2013-01-06;170.326;
2013-01-07;178.669;
2013-01-08;165.242;
2013-01-09;168.737;
2013-01-10;122.535;
2013-01-11;145.473;
2013-01-12;139.564;
2013-01-13;157.135;
2013-01-14;133.512;
2013-01-15;167.455;
2013-01-16;109.933;
2013-01-17;104.239;
2013-01-18;144.274;
2013-01-19;159.708;
2013-01-20;161.650;
2013-01-21;162.415;
2013-01-22;147.558;
2013-01-23;196.779;
2013-01-24;173.805;
2013-01-25;160.302;
2013-01-26;157.781;
2013-01-27;157.315;
2013-01-28;154.049;
2013-01-29;167.725;
2013-01-30;197.354;
2013-01-31;202.248;
2013-02-01;208.218;
2013-02-02;169.775;
2013-02-03;170.750;
2013-02-04;172.235;
2013-02-05;146.680;
2013-02-06;175.958;
2013-02-07;96.279;
2013-02-08;151.809;
2013-02-09;161.891;
2013-02-10;168.873;
2013-02-11;181.349;
2013-02-12;175.391;
2013-02-13;179.663;
2013-02-14;195.568;
2013-02-15;179.319;
2013-02-16;170.713;
2013-02-17;167.231;
2013-02-18;174.681;
2013-02-19;173.556;
2013-02-20;147.503;
2013-02-21;156.372;
2013-02-22;158.879;
2013-02-23;162.935;
2013-02-24;169.733;
2013-02-25;143.233;
2013-02-26;142.371;
2013-02-27;149.544;
2013-02-28;148.243;
2013-03-01;164.977;
2013-03-02;157.979;
2013-03-03;158.393;
2013-03-04;152.943;
2013-03-05;137.032;
2013-03-06;214.849;
2013-03-07;195.036;
2013-03-08;213.495;
2013-03-09;173.214;
2013-03-10;173.313;
2013-03-11;181.536;
2013-03-12;150.724;
2013-03-13;154.311;
2013-03-14;172.748;
2013-03-15;191.720;
2013-03-16;145.024;
2013-03-17;156.659;
2013-03-18;153.834;
2013-03-19;184.216;
2013-03-20;160.069;
2013-03-21;107.600;
2013-03-22;139.278;
2013-03-23;172.429;
2013-03-24;145.053;
2013-03-25;168.852;
2013-03-26;151.145;
2013-03-27;153.613;
2013-03-28;155.237;
2013-03-29;156.646;
2013-03-30;161.735;
2013-03-31;204.212;
2013-04-01;221.614;
2013-04-02;178.667;
2013-04-03;179.157;
2013-04-04;172.877;
2013-04-05;129.449;
2013-04-06;160.096;
2013-04-07;163.273;
2013-04-08;187.579;
2013-04-09;168.201;
2013-04-10;155.261;
2013-04-11;173.285;
2013-04-12;163.779;
2013-04-13;163.429;
2013-04-14;197.023;
2013-04-15;176.128;
2013-04-16;102.774;
2013-04-17;131.821;
2013-04-18;161.996;
2013-04-19;158.407;
2013-04-20;148.792;
2013-04-21;153.558;
2013-04-22;165.399;
2013-04-23;166.043;
2013-04-24;208.450;
2013-04-25;206.920;
2013-04-26;205.221;
2013-04-27;166.189;
2013-04-28;160.894;
2013-04-29;159.248;
2013-04-30;182.363;
2013-05-01;185.571;
2013-05-02;139.993;
2013-05-03;182.827;
2013-05-04;195.909;
2013-05-05;224.407;
2013-05-06;213.499;
2013-05-07;187.496;
2013-05-08;197.434;
2013-05-09;168.927;
2013-05-10;154.959;
2013-05-11;194.801;
2013-05-12;215.804;
2013-05-13;175.000;
2013-05-14;145.018;
2013-05-15;155.015;
2013-05-16;165.900;
2013-05-17;165.585;
2013-05-18;169.575;
2013-05-19;158.550;
2013-05-20;135.345;
2013-05-21;185.841;
2013-05-22;190.818;
2013-05-23;170.330;
2013-05-24;157.261;
2013-05-25;209.126;
2013-05-26;156.996;
2013-05-27;210.677;
2013-05-28;181.342;
2013-05-29;193.862;
2013-05-30;179.615;
2013-05-31;202.200;
2013-06-01;191.925;
2013-06-02;177.923;
2013-06-03;101.455;
2013-06-04;193.068;
2013-06-05;187.689;
2013-06-06;171.593;
2013-06-07;170.586;
2013-06-08;174.774;
2013-06-09;175.589;
2013-06-10;185.015;
2013-06-11;196.789;
2013-06-12;177.751;
2013-06-13;182.161;
2013-06-14;188.370;
2013-06-15;215.441;
2013-06-16;177.390;
2013-06-17;179.562;
2013-06-18;214.690;
2013-06-18;208.619;
2013-06-19;217.739;
2013-06-21;222.034;
2013-06-22;172.079;
2013-06-23;171.733;
2013-06-24;186.062;
2013-06-25;190.536;
2013-06-26;179.611;
2013-06-27;174.085;
2013-06-28;170.086;
2013-06-29;166.860;
2013-06-30;170.999;
2013-07-01;202.566;
2013-07-02;240.468;
2013-07-03;223.784;
2013-07-04;238.001;
2013-07-05;175.502;
2013-07-06;171.386;
2013-07-07;118.021;
2013-07-08;215.958;
2013-07-09;150.824;
2013-07-10;142.650;
2013-07-11;209.778;
2013-07-12;214.283;
2013-07-13;165.648;
2013-07-14;159.890;
2013-07-15;119.062;
2013-07-16;153.956;
2013-07-17;227.000;
2013-07-18;188.913;
2013-07-19;145.675;
2013-07-20;155.511;
2013-07-21;146.383;
2013-07-22;176.635;
2013-07-23;201.922;
2013-07-24;185.693;
2013-07-25;207.781;
2013-07-26;186.723;
2013-07-27;178.223;
2013-07-28;186.951;
2013-07-29;196.094;
2013-07-30;236.658;
2013-07-31;234.573;
2013-08-01;226.405;
2013-08-02;216.252;
2013-08-03;163.898;
2013-08-04;184.577;
2013-08-05;219.977;
2013-08-06;242.906;
2013-08-07;228.960;
2013-08-08;194.144;
2013-08-09;250.988;
2013-08-10;173.589;
2013-08-11;165.320;
2013-08-12;177.737;
2013-08-13;170.976;
2013-08-13;176.593;
2013-08-15;169.875;
2013-08-16;200.788;
2013-08-17;181.769;
2013-08-18;179.507;
2013-08-19;171.243;
2013-08-20;170.291;
2013-08-21;171.101;
2013-08-22;217.805;
2013-08-23;216.586;
2013-08-24;209.325;
2013-08-25;229.014;
2013-08-26;214.628;
2013-08-27;143.162;
2013-08-28;198.803;
2013-08-29;193.260;
2013-08-30;178.118;
2013-08-31;178.018;
2013-09-01;170.584;
2013-09-02;210.935;
2013-09-03;228.517;
2013-09-04;234.518;
2013-09-05;163.888;
2013-09-06;179.334;
2013-09-07;167.442;
2013-09-08;168.765;
2013-09-09;188.122;
2013-09-10;177.320;
2013-09-11;183.901;
2013-09-12;149.676;
2013-09-13;187.002;
2013-09-14;148.755;
2013-09-15;175.449;
2013-09-16;175.880;
2013-09-17;167.882;
2013-09-18;173.200;
2013-09-19;184.331;
2013-09-20;210.456;
2013-09-21;169.840;
2013-09-22;161.077;
2013-09-23;165.307;
2013-09-24;170.703;
2013-09-25;121.299;
2013-09-26;86.419;
2013-09-27;133.951;
2013-09-28;170.980;
2013-09-29;174.056;
2013-09-30;131.603;
2013-10-01;121.091;
2013-10-02;146.310;
2013-10-03;190.850;
2013-10-04;209.699;
2013-10-05;195.463;
2013-10-06;169.172;
2013-10-07;145.218;
2013-10-08;178.897;
2013-10-09;228.520;
2013-10-10;192.845;
2013-10-11;181.394;
2013-10-12;154.521;
2013-10-13;189.764;
2013-10-14;196.698;
2013-10-15;177.801;
2013-10-16;197.514;
2013-10-17;211.683;
2013-10-18;191.390;
2013-10-19;163.858;
2013-10-20;167.230;
2013-10-21;168.967;
2013-10-22;170.859;
2013-10-23;203.933;
2013-10-24;203.148;
2013-10-25;205.227;
2013-10-26;169.469;
2013-10-27;209.509;
2013-10-28;193.713;
2013-10-29;169.124;
2013-10-30;212.596;
2013-10-31;165.267;
2013-11-01;186.498;
2013-11-02;175.813;
2013-11-03;162.378;
2013-11-04;181.731;
2013-11-05;164.773;
